Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
10265,-292,980,15120,827,2952,-4360
10277,-1080,1512,13236,-751,2694,-4510
10289,-364,-12,11824,-1879,2577,-5635
10301,-96,-1336,11176,-2389,2560,-4941
10313,-336,-2184,10912,-871,2625,-3933
10325,-924,-1248,10496,944,2616,-3096
10337,-632,844,10408,645,2761,-3252
10350,-164,1976,10204,-2217,3931,-4070
10362,308,1676,10088,-5385,5770,-4724
10374,408,1212,9548,-8823,8752,-4352
10386,504,-588,8236,-10548,10355,-3562
10398,-968,-1824,7456,-8719,9427,-3450
10410,-3636,-3376,8164,-5193,4606,-3792
10422,-2916,-3908,9152,-1205,-115,-2685
10434,-1816,-2628,11572,2573,-1964,-1384
10446,-1148,-812,13160,4050,-1323,-1358
10458,-1160,536,13656,3097,-762,-2091
10470,-940,332,13432,849,-525,-3009
10482,-464,-720,13864,-457,-401,-3288
10494,-772,-2116,15012,-1469,-210,-2615
10506,-988,-3244,16368,-1140,175,-1470
10518,-868,-3040,17204,829,948,-136
10530,-1332,-1828,17208,2420,1340,1040
10542,-880,-288,17588,3428,413,1273
10554,-420,768,18408,3868,-663,1121
10566,176,1748,19960,3856,-1585,712
10578,540,2244,21388,3276,-2189,42
10590,268,2284,22892,2947,-2510,-789
10602,28,2448,23516,3188,-2648,-2125
10614,384,2952,23208,1784,-1305,-3144
10626,708,2308,21956,-1039,1458,-3518
10638,96,992,19624,-2505,3128,-3369
10650,-1100,252,17808,-3328,3126,-2628
10662,-1680,-120,16520,-2840,1231,-1543
10674,-1804,424,16776,-2001,-1546,-749
10686,-1128,1768,17872,-2094,-3702,-73
10698,-120,2344,19724,-2919,-4318,56
10710,368,1796,20568,-2869,-4280,10
10722,340,1608,21232,-1463,-4236,188
10734,396,1852,21092,201,-4621,47
10746,840,2580,20104,743,-3957,-388
10758,764,2692,18672,509,-2491,-1047
10770,584,3148,16748,-899,-636,-1768
10782,408,2532,14728,-3997,540,-2380
10794,368,776,13032,-6003,1041,-2524
10806,-448,-1520,11972,-5325,699,-1500
10818,-1360,-2224,11788,-1332,-1055,-276
10830,-1436,-268,12156,1841,-2292,989
10842,-400,2212,12520,2108,-1828,943
10854,132,3124,12568,-50,-246,65
10866,-72,2400,11556,-1469,1133,-812
10878,-1004,1524,11024,-1419,1340,-1381
10890,-1496,1260,10880,-1056,843,-1625
10902,-1420,1440,11048,-1275,736,-1943
10914,-1608,1152,10992,-1999,1390,-2108
10926,-1808,720,10712,-2718,2225,-1956
10938,-2080,332,10352,-2808,2124,-1754
10950,-2288,0,10476,-3078,1571,-1264
10962,-2664,-692,11388,-2606,706,-787
10974,-2220,-1036,12484,-1829,194,318
10986,-1752,-212,13516,-1419,431,1213
10998,-1616,-568,14184,-2124,665,1838
11010,-2324,-936,15260,-1787,423,2454
11022,-2668,-1100,16704,-1354,228,2962
11034,-1212,-812,17432,-1258,876,4111
11046,-612,72,17700,-106,2435,4648
11058,-588,1852,17580,737,2907,4449
11070,-880,3084,18484,-60,2714,2650
11082,-1124,2700,19672,-1562,2499,34
11094,-1960,888,20480,-3917,3228,-2233
11106,-2072,-2528,20124,-6148,5103,-2586
11118,-3028,-5864,18684,-5159,6244,-678
11130,-4208,-6692,17216,-1397,4898,1716
11142,-3988,-5292,16268,3089,2538,3533
11154,-3384,-2968,15940,4834,-355,4808
11166,-992,-1024,16536,3801,-2462,5622
11178,452,-932,18700,3588,-4099,5844
11190,448,-852,21512,4386,-5998,5574
11202,556,-24,23500,6426,-7145,4642
11214,184,1148,24772,5566,-6864,3043
11226,1028,668,23504,3246,-3848,1446
11238,1348,-716,20324,2223,160,1232
11250,4,-152,17088,764,1343,1872
11262,-756,392,14528,-766,698,1755
11274,-1504,388,13664,-1811,-1545,1536
11286,-2068,48,14508,-8,-4116,1198
11298,-1700,1216,16244,1605,-5058,884
11310,-1020,2296,16920,2016,-4189,-90
11322,-820,2476,16416,1740,-2480,-1412
11334,-1332,1996,15008,1544,-1592,-2756
11346,-1428,776,13792,1936,-1742,-3797
11358,-1552,-20,13028,2397,-2275,-4341
11370,-1840,108,12248,964,-3180,-3750
11382,-1016,-976,12272,479,-3007,-4016
11394,-704,-1196,11768,412,-1537,-3456
11406,-912,-604,11864,496,234,-2961
11418,-828,488,11884,-274,1274,-2559
11430,-776,1100,12160,-1471,1919,-2679
11442,-900,1132,12360,-1518,1577,-2894
11454,-852,1484,12860,-365,875,-3595
11466,-816,1456,13264,1075,495,-4312
11478,-952,1724,13424,2416,473,-5246
11490,-1260,1700,12740,2563,643,-6094
11502,-1676,1156,11956,1774,745,-6450
11514,-1436,268,10888,997,468,-6507
11526,-880,-172,10492,855,448,-6301
11538,-1244,56,11028,1183,-54,-6216
11550,-1232,860,12396,410,-672,-6042
11562,-1080,884,13940,-1138,-590,-6633
11574,-952,56,14816,-1314,-297,-7014
11586,-884,-320,15388,-1095,367,-6735
11598,-1156,-656,15616,-437,749,-6521
11610,-980,-664,15488,1446,886,-6098
11622,-1104,548,15228,3309,1022,-5824
