Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
9657,-11448,7520,2828,-16302,6694,7315
9669,-11672,7472,2916,-16228,6695,7388
9681,-11872,7224,2492,-16077,6670,7443
9693,-11940,6820,2296,-15786,6696,7489
9705,-12048,6132,2380,-15208,6728,7428
9717,-12092,5924,2668,-14503,6630,7403
9729,-12048,6124,2928,-14231,6614,7484
9741,-12256,5984,2908,-14291,6700,7797
9753,-12512,6304,3068,-14448,6784,8327
9765,-12076,5928,3208,-14482,6970,8908
9777,-11732,5936,3108,-14271,7119,9419
9789,-11324,6068,3264,-13991,7370,9923
9801,-11164,6492,3108,-13758,7606,10443
9814,-10784,6540,2808,-13411,7999,11082
9826,-10568,6776,2452,-12985,8424,11716
9838,-10212,6560,2128,-12202,8860,12283
9850,-10316,6808,1820,-11193,9139,12832
9862,-10736,7408,1448,-10251,9435,13513
9874,-10912,8064,1428,-9725,9538,13716
9886,-11072,8512,1264,-9586,9644,14427
9898,-11576,8640,912,-9583,9658,15007
9910,-11128,8664,1212,-9482,9636,15517
9922,-11064,9004,1320,-9385,9442,15900
9934,-10464,9212,1068,-9328,9340,16159
9946,-10092,9432,816,-9507,9114,16304
9958,-9968,9624,572,-9950,8987,16587
9970,-10040,9376,828,-10370,8726,16893
9982,-9704,9388,804,-10460,8538,17087
9994,-9496,9124,672,-10235,8270,17212
10006,-9576,9428,516,-9871,8031,17432
10018,-10040,9492,280,-9576,7703,17834
10030,-9692,9676,-428,-9015,7480,18189
10042,-9092,9392,-1336,-7958,7312,18374
10054,-8596,9296,-1752,-6475,6948,18392
10066,-8532,9952,-2036,-5276,6500,18504
10078,-7684,10784,-1936,-4931,6065,18788
10090,-7724,11228,-1884,-5232,5680,19143
10102,-7112,11564,-2204,-5597,5396,19521
10114,-6252,10964,-2492,-5686,4885,19891
10126,-6052,11884,-2236,-5675,4291,20303
10138,-5380,12300,-2136,-6175,3639,20723
10150,-5624,12244,-1980,-6399,3021,21132
10162,-4676,11968,-1456,-5904,2389,21299
10174,-3944,11828,-964,-4995,1559,21296
10186,-3288,12044,-1296,-4190,867,21376
10198,-2712,12296,-1628,-3845,133,21593
10210,-2356,12740,-1984,-3919,-450,21991
10222,-832,12284,-1808,-4051,-1208,22322
10234,292,12136,-1616,-3846,-1844,22455
10246,1284,12516,-1736,-3377,-2556,22575
10258,2412,12716,-2328,-2913,-3338,22682
10270,3124,12804,-2668,-2513,-4231,22786
10282,4240,12956,-2936,-2313,-5325,22902
10294,4936,13396,-3428,-2654,-6405,23053
10306,5648,13604,-3976,-3161,-7727,23120
10318,6748,13788,-4400,-3595,-9034,23008
10330,7960,14268,-4144,-3779,-10558,22751
10342,8936,14276,-4108,-4067,-12274,22313
10354,10256,14444,-4624,-4439,-14283,21774
10366,11372,14696,-5588,-5198,-16133,21241
10378,12752,14952,-5276,-6154,-18399,20710
10390,14148,15356,-4916,-7615,-20942,20196
10402,15824,14900,-5812,-9470,-23504,19541
10414,17044,14512,-5580,-11454,-25985,18807
10426,18964,14348,-5416,-13538,-28555,17764
10438,21016,13960,-5148,-15429,-30812,16356
10450,22148,14128,-5316,-16959,-32768,14654
10462,24644,14300,-6728,-18260,-32768,12723
10474,27452,14296,-6888,-18982,-32768,10477
10486,28468,15380,-3488,-20314,-32768,7918
10498,30636,16612,-3628,-23286,-32768,5119
10510,32608,17220,-4620,-26966,-32768,1935
10522,32767,16764,-7560,-29688,-32768,-1735
10534,32767,15504,-11616,-30826,-32768,-5791
10546,32767,18296,-10556,-31858,-32768,-9789
10558,32767,23776,-10996,-32768,-32768,-13343
10570,32767,24356,-14680,-32768,-32768,-17334
10582,32767,23700,-17080,-32768,-32768,-21897
10594,32767,21668,-21120,-32768,-32768,-27153
10606,32767,24584,-20284,-32768,-32768,-32159
10618,32767,28024,-19128,-32768,-32768,-32768
10630,32767,31368,-17488,-32768,-32768,-32768
10642,32767,32767,-14768,-32768,-32768,-32768
10654,32767,32767,-12444,-32768,-32768,-32768
10666,32767,32767,-13400,-32768,-32768,-32768
10678,32767,32767,-8484,-32768,-32768,-32768
10690,32767,32767,-3072,-32768,-32768,-32768
10702,32767,32767,-756,-32768,-32768,-32768
10714,32767,32767,1512,-29976,-32768,-32768
10726,32767,32767,3028,-25456,-32768,-32768
10738,32767,32767,8356,-20939,-32768,-32768
10750,32767,32767,11924,-18194,-32768,-32768
10762,32767,32767,14912,-19017,-32768,-32768
10774,32767,32767,14836,-21276,-32768,-32768
10786,32767,32767,15160,-24330,-31621,-32768
10798,32767,32767,14064,-26336,-26520,-32768
10810,32767,26584,12796,-23872,-20995,-32768
10822,32767,23896,11164,-20210,-16635,-32768
10834,32767,21704,8776,-17932,-13319,-32768
10846,32767,20256,6672,-16757,-10927,-32768
10858,32767,20308,5276,-17091,-9950,-32768
10870,32767,18420,2388,-18476,-8450,-32768
10882,32767,14340,2192,-19222,-7268,-32768
10894,32767,8840,1672,-18412,-6372,-32768
10906,32767,2744,448,-16299,-5432,-32768
10918,32767,1040,-1324,-15284,-4690,-32768
10930,32767,-1064,-1588,-16355,-3564,-32768
10942,32767,-4016,-868,-18652,-3018,-32768
10954,32767,-11804,-1660,-19649,-1799,-32768
