Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
9537,144,-124,10596,-2100,5009,2938
9549,-660,-584,10632,-2133,5123,3014
9561,-1240,-880,10564,-1516,4190,3647
9573,-1628,-844,11004,-359,2631,4368
9585,-1036,-252,10976,408,1471,4846
9597,0,596,11124,812,1013,4967
9609,436,1944,11496,72,1468,4588
9621,172,2220,12264,-1322,2272,3964
9633,-260,1976,12484,-2255,2818,3519
9645,-1340,1888,13136,-2129,2269,3314
9657,-1020,2432,14000,-2167,1888,2809
9669,-540,2472,14604,-2621,2991,2207
9681,-768,1908,14192,-2696,4158,1757
9693,-1380,1844,13760,-2643,4368,1494
9705,-2648,1148,13940,-2364,3452,1259
9717,-3068,632,14312,-2106,2379,1168
9729,-3204,268,15120,-2198,2376,1494
9741,-3452,120,15132,-2164,2544,2054
9753,-3564,-56,15328,-1691,1691,2499
9765,-3080,292,15588,-1242,835,2875
9777,-2080,860,15880,-610,590,3145
9789,-1528,2064,16664,-203,429,2621
9801,-1552,2492,17020,-631,690,1647
9813,-1872,2172,16820,-203,-7,794
9825,-1764,1972,17132,932,-1002,238
9837,-1824,2004,17988,1665,-1728,-207
9849,-1760,2608,18856,2890,-2320,-814
9861,-1180,3176,20096,3330,-2325,-1576
9873,-888,3640,20460,3236,-1856,-2503
9885,-1148,3616,20680,2720,-1482,-3224
9897,-368,2804,20328,2083,-1066,-3959
9909,-952,2136,20780,2114,-1712,-3616
9921,-1032,2192,21568,2793,-2986,-2937
9933,-356,2844,22052,3511,-3498,-2696
9945,556,3316,21900,3975,-2877,-2644
9957,860,3812,21096,4344,-1936,-2994
9969,880,3824,19300,4119,-1292,-3526
9981,356,3308,17376,4341,-1377,-3889
9993,428,3188,16116,4187,-1464,-3841
10005,348,2972,15188,3891,-1445,-3827
10017,232,2912,14932,3359,-1404,-3435
10029,204,3320,15028,3062,-1071,-3312
10041,296,3504,15448,2305,-348,-3477
10053,44,3844,15428,1686,231,-3858
10065,348,3636,15236,905,1019,-4356
10077,-116,3412,15188,566,1617,-4703
10089,-588,3100,14812,555,1472,-5040
10101,-444,3064,14732,361,1445,-5369
10113,-420,2536,14292,189,1957,-5467
10125,-1008,2196,14112,254,2341,-5462
10137,-1512,1756,13312,291,2398,-5195
10149,-1388,1740,12788,538,2186,-4835
10161,-1280,1736,12140,664,2072,-4644
10173,-1164,1848,11444,507,2116,-4513
10185,-1276,1708,11124,80,2172,-4220
10197,-1344,1692,10632,-23,1898,-3844
10209,-1356,2060,10448,-144,1459,-3749
10221,-1160,2300,10268,-554,1385,-3626
10233,-1316,2380,10436,-699,1419,-3458
10245,-1556,2656,10112,-768,1078,-3340
10257,-1644,2760,10208,-799,442,-3123
10269,-1472,3220,10492,-464,-236,-3169
10281,-1288,3444,10868,-534,-522,-3297
10293,-1220,3584,11348,-820,-573,-3578
10305,-1180,3568,11928,-1239,-253,-3773
10317,-1504,3544,12356,-1574,97,-3938
10329,-1952,3200,12984,-1501,27,-4172
10341,-2240,3396,13816,-1266,-517,-4240
10353,-2292,3124,14116,-1167,-800,-4113
10365,-2304,2656,14416,-838,-436,-3933
10377,-2200,2556,14388,345,-388,-3709
10389,-2676,2828,14524,1084,-808,-3944
10401,-3248,2452,14904,1467,-1844,-4351
10413,-3680,1820,15288,1481,-2078,-4822
10425,-4356,736,15724,593,-627,-4368
10437,-5008,208,15600,-194,1144,-2991
