Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
12995,13192,-876,-6068,-1602,-18678,-32768
13007,14400,520,-7776,140,-21023,-32768
13019,16216,852,-9428,1731,-23592,-32768
13031,18696,2204,-11460,3339,-26080,-32768
13043,20388,2556,-12616,5481,-28500,-32768
13055,23220,2280,-13996,7989,-31838,-32768
13067,25844,3000,-16152,10323,-32768,-32768
13079,28036,2692,-17108,12557,-32768,-32768
13091,30008,2944,-18316,15235,-32768,-32768
13103,32767,2556,-19720,17782,-32768,-32768
13115,32767,1764,-21816,20172,-32768,-32768
13127,32767,644,-23552,22432,-32768,-32768
13139,32767,-1584,-18892,25308,-32768,-32768
13151,32767,-2620,-26712,29166,-32768,-32768
13163,32767,-3600,-31048,32767,-32768,-30663
13175,32767,-5176,-30388,32767,-32768,-27288
13187,32767,-6952,-30768,32767,-32768,-23464
13199,32767,-7668,-31552,32767,-32768,-18994
13211,32767,-9676,-31528,32767,-32768,-13982
13223,32767,-10608,-30820,32767,-32768,-8440
13235,32767,-9164,-29584,32767,-32768,-2277
13247,32767,-7740,-29256,32767,-32768,4529
13259,32767,-7880,-30620,32767,-28377,11772
13271,32767,-5844,-28392,32767,-19446,19071
13283,32767,-3024,-28460,32767,-9067,25863
13295,32767,1960,-27164,32767,2474,32202
13307,32767,8104,-25624,32767,13191,32767
13319,32767,14812,-24304,32767,24707,32767
13331,32767,21080,-20664,32767,32767,32767
13343,32767,27072,-17080,32767,32767,32767
13355,32767,32767,-13348,32767,32767,32767
13367,32767,32767,-10232,32767,32767,32767
13379,32767,32767,-9748,32767,32767,32767
13391,32767,32767,-11288,32767,32767,32767
13403,32767,32767,-12716,24093,32767,32767
13415,32767,32767,-14316,11822,32767,32767
13427,32767,32767,-17740,2786,32767,32767
13439,32767,32767,-21508,-1285,32767,32767
13451,32767,32767,-22380,-735,32767,32767
13463,32767,32767,-24236,1919,32767,32767
13475,32767,32767,-24684,5858,32767,32767
13487,32767,27252,-27356,11867,32767,32767
13499,32767,22016,-30676,20947,32767,32767
13511,32767,16724,-28496,32065,32767,32767
13523,32767,14440,-32576,32767,32767,32767
13535,32767,14764,-32244,32767,32767,32767
13547,32767,16616,-32660,32767,32767,32767
13559,32767,17360,-31112,32767,32767,32767
13571,32767,22008,-26192,32767,32767,32767
13583,32767,25504,-21880,32767,32767,31209
13595,32767,27804,-19496,32767,32767,23463
13607,32767,24408,-15356,32767,32767,18189
13619,32767,15544,-11736,25348,32767,13345
13631,32767,6368,-13220,19341,32767,7382
13643,32767,1364,-15232,15701,32767,506
13655,32767,-32,-17424,12871,32767,-6316
13667,32767,2120,-17464,10679,32767,-12106
13679,32767,5120,-15732,9270,32767,-16211
13691,32767,8220,-12480,8654,32767,-18705
13703,32767,10064,-11348,6965,32767,-19839
13715,32767,9388,-9620,4183,32767,-20233
13727,32767,9036,-9584,1079,32767,-20114
13739,32767,8632,-8676,-1317,32767,-19745
13751,32767,8356,-6708,-2312,32767,-19182
13763,32767,7204,-5264,-1646,32767,-18533
13775,32767,6052,-4428,-426,32767,-17871
13787,32767,4424,-5108,-4,30118,-17320
13799,32767,3824,-4120,-17,27662,-16725
13811,32767,4096,-2616,24,25432,-15869
13823,32767,4772,-700,521,23131,-14678
13835,32767,4964,128,1302,20816,-13275
13847,32767,5176,204,1693,18816,-11785
13859,32767,4508,544,1627,17072,-10305
13871,32767,4140,-192,829,15758,-8946
13883,30796,3668,-708,-489,14784,-7755
13895,28456,2864,444,-1373,13774,-6822
13907,25856,2644,768,-1630,12505,-6040
13919,23424,2100,732,-899,11039,-5366
13931,20912,-10668,-12312,6141,7513,-5624
13943,16320,2000,-11080,18726,258,-6825
13955,17352,13684,-5192,15298,-265,-5222
13967,21028,13800,3392,6218,-2839,-2836
13979,20032,12280,8392,-2639,-4361,-536
13991,19464,10432,6928,-10539,-5346,1093
14003,17808,7640,5868,-15700,-5985,1959
14015,17440,4352,6480,-16093,-6647,1919
14027,17420,2068,6044,-12473,-7021,1098
14039,16232,1124,5344,-6607,-7555,-126
14051,16984,1048,5636,140,-8103,-1620
14063,16648,2848,5572,5681,-8780,-3043
14075,15500,5772,5712,8207,-9410,-3916
14087,14812,7688,6364,7908,-10231,-4322
14099,14104,9188,6068,5436,-11154,-4509
14111,13036,10200,6284,2075,-12107,-4533
14123,12192,10052,6272,-1005,-13336,-4703
14135,12784,9596,6272,-3105,-14746,-5183
14147,12060,9572,6120,-4372,-16164,-5794
14159,11780,9352,5104,-5448,-17323,-6549
14171,11836,8692,5264,-5744,-18410,-7548
14183,11800,8380,5128,-5133,-19374,-8813
14195,11348,8272,5088,-3802,-20366,-10232
14207,11704,8640,5168,-1994,-21312,-11740
14219,11820,9484,5192,-321,-22382,-13181
14231,11896,10480,5012,570,-23425,-14447
14243,12208,11512,5080,518,-24349,-15459
14255,11700,12252,4688,-424,-25183,-16309
14267,12264,12744,4340,-1749,-25814,-17099
14279,10992,12504,3964,-2786,-26486,-17984
14291,11124,11884,3528,-2628,-27109,-19109
14303,11232,12004,3620,-1260,-27929,-20411
14315,11472,12952,3744,428,-28933,-21590
14327,11404,14732,3500,1349,-29791,-22441
14339,12828,16636,3272,990,-30748,-22930
14351,12576,18468,2668,-866,-31211,-23110
14363,13488,19656,2512,-3857,-31568,-23080
14375,12416,19916,1708,-7116,-31704,-23048
14387,12432,19276,1016,-9606,-31565,-23210
14399,12488,18808,816,-10641,-31508,-23606
14411,11752,18596,704,-10553,-31090,-24085
14423,9596,17988,528,-9847,-30761,-24531
14435,8800,17504,72,-8380,-30196,-24941
14447,8168,16824,-484,-6304,-29630,-25347
14459,6772,16672,-732,-3796,-29111,-25582
14471,7736,17296,-952,-1145,-28533,-25633
14483,5928,18224,-1568,265,-27755,-25280
14495,5212,19508,-1916,44,-26899,-24489
14507,3496,19476,-2236,-1309,-25759,-23579
14519,2696,18580,-2728,-2843,-24429,-22783
14531,1524,16748,-3084,-3368,-23180,-22233
14543,1060,14604,-3308,-2020,-22359,-21976
14555,848,13924,-2688,768,-21609,-21798
14567,-608,14476,-2264,3329,-21254,-21468
14579,-1548,15108,-2848,4087,-20659,-20882
14591,-1068,15576,-3152,3179,-19723,-20159
14603,-1600,15444,-3336,1414,-18591,-19371
14615,-2492,14500,-3072,-147,-17440,-18744
14627,-1224,13756,-2812,-789,-16418,-18130
14639,-2804,13724,-2076,-1275,-15236,-17494
14651,-3328,13496,-2300,-2141,-14429,-16732
14663,-2948,13884,-1932,-3235,-13132,-15820
14675,-4704,12800,-1768,-4138,-12012,-14970
14687,-4864,13616,-3848,-3902,-10822,-14281
14699,-9168,9712,-5532,-1800,-9862,-14016
14711,-7600,10856,-6132,1596,-9703,-13667
14723,-8188,13160,-2776,2899,-9404,-13102
14735,-6756,13832,-496,1701,-9057,-12341
14747,-6872,14264,280,-650,-8352,-11268
14759,-8072,10740,1560,-2921,-7136,-10114
14771,-6124,13776,284,-4335,-6679,-8842
14783,-10200,11376,2136,-4812,-6983,-7863
14795,-7716,10720,-908,-4383,-4934,-7080
14807,-8732,10100,-668,-3502,-5428,-6521
14819,-9132,10144,456,-2243,-5361,-5906
14831,-9200,10356,460,-1107,-4614,-5318
14843,-9128,10568,1108,-165,-4266,-4642
14855,-8832,11128,1472,432,-3714,-4006
14867,-8984,10836,1484,411,-2894,-3392
14879,-8888,10620,1652,-50,-2183,-2890
14891,-9212,10432,1668,-572,-1980,-2484
14903,-8988,10148,1604,-974,-1270,-2071
14915,-9708,10164,1724,-1319,-755,-1698
14927,-9456,9628,1768,-1437,-424,-1429
14939,-9068,9188,1800,-1067,192,-1337
14951,-8980,8756,2024,-259,511,-1422
14963,-9300,8772,2236,924,768,-1585
14975,-9192,9244,2324,2045,982,-1707
14987,-9224,10088,2060,2817,1127,-1760
14999,-9272,10992,1556,2970,1271,-1704
15011,-9628,11500,1008,2412,1325,-1568
15023,-9576,11784,392,1305,1605,-1362
15035,-9328,11564,-136,92,1810,-1163
15047,-9184,11232,-464,-679,1797,-1107
15059,-8080,11028,16,-1091,1710,-1222
15071,-10196,11212,520,-1223,2076,-1281
15083,-8264,9928,-912,-806,2552,-1599
15095,-8952,10944,636,177,572,-1908
15107,-8280,10940,368,1029,1288,-2208
15119,-9288,12080,360,1689,866,-2462
15131,-6844,12264,-1204,1449,1450,-2371
15143,-10740,12896,1796,620,-75,-2305
15155,-9980,13964,720,-170,765,-1930
15167,-9840,13440,-232,-846,799,-1591
15179,-10460,13184,-148,-1189,656,-1145
15191,-10756,12464,-792,-1035,689,-753
15203,-11480,11620,156,-391,66,-360
15215,-10708,11136,-244,500,144,-67
15227,-10652,10628,-468,1217,-188,149
15239,-10144,10644,-224,1725,-319,306
15251,-10216,10836,36,1732,-482,512
15263,-9488,10844,-792,1229,-406,669
15275,-9248,10880,-584,501,-214,783
15287,-9372,10720,-400,-219,11,787
15299,-9356,10408,-584,-787,133,734
15311,-9208,10456,-940,-1092,314,622
15323,-9688,10392,-1072,-1019,473,467
15335,-9908,10244,-1204,-597,614,361
15347,-10104,10572,-1468,2,635,262
15359,-10324,11100,-1248,472,796,215
15371,-10680,11444,-1540,704,824,231
15383,-11012,11724,-1608,715,800,253
15395,-11364,11980,-1168,527,435,318
15407,-11120,12280,-1712,225,484,411
15419,-11196,12440,-1900,-114,239,494
